,label,entities,agents,activities,nodes,edges,diameter,assortativity,acc,acc_e,acc_a,acc_ag,mfd_e_e,mfd_e_a,mfd_e_ag,mfd_a_e,mfd_a_a,mfd_a_ag,mfd_ag_e,mfd_ag_a,mfd_ag_ag,mfd_der,powerlaw_alpha
51,requests,248,0,18,266,431,18,0.1966711653447023,0.387322201607916,0.10036730945821855,0.9791666666666667,0,28,19,0,20,19,0,0,0,0,29,-1.0
53,requests,254,0,18,272,437,17,0.21071921225446594,0.3886827458256031,0.10238751147842055,0.9791666666666667,0,28,21,0,20,21,0,0,0,0,29,-1.0
54,instruction,185,0,10,195,271,20,0.31264403663810436,0.4149981962481963,0.1224972943722944,1.0,0,20,13,0,16,8,0,0,0,0,19,-1.0
55,instruction,199,0,12,211,311,18,0.25669197700916063,0.3867057673509287,0.11053391053391054,0.9666666666666668,0,21,14,0,16,11,0,0,0,0,22,-1.0
56,instruction,215,0,14,229,350,17,0.23850078123451973,0.38877968877968877,0.10872727272727273,0.9722222222222223,0,23,18,0,16,12,0,0,0,0,24,-1.0
46,instruction,219,0,15,234,347,19,0.21511377269556953,0.3658476658476658,0.12145454545454547,0.8749999999999999,0,26,14,0,22,10,0,0,0,0,25,-1.0
42,assertives,260,0,24,284,454,17,0.153616822553393,0.3727272727272728,0.13488543976348857,0.8859649122807017,0,30,16,0,29,16,0,0,0,0,31,3.8667483568546097
49,requests,250,0,21,271,441,20,0.1697658525378895,0.38911335578002265,0.11607744107744107,0.9351851851851851,0,29,17,0,21,17,0,0,0,0,30,-1.0
48,instruction,233,0,20,253,404,20,0.17377725832877433,0.37581941867656166,0.11864095500459135,0.9062499999999999,0,27,16,0,22,14,0,0,0,0,28,-1.0
67,instruction,196,0,9,205,295,19,0.34115038550293353,0.3921436588103255,0.08821548821548822,1.0,0,20,13,0,17,10,0,0,0,0,20,-1.0
47,instruction,219,0,18,237,358,19,0.20164777688334143,0.37007575757575756,0.12233445566778899,0.8846153846153845,0,25,15,0,23,12,0,0,0,0,26,-1.0
45,instruction,222,0,17,239,351,20,0.2145998952008342,0.36718403547671835,0.13885281385281384,0.8589743589743589,0,27,13,0,24,10,0,0,0,0,27,-1.0
44,assertives,267,0,26,293,464,20,0.15925124810258562,0.379949494949495,0.14545454545454548,0.8859649122807017,0,32,19,0,30,19,0,0,0,0,33,3.953419079106456
43,requests,270,0,23,293,457,20,0.1738080674141984,0.37655502392344503,0.14436674436674438,0.8796296296296295,0,31,18,0,28,17,0,0,0,0,32,-1.0
41,directives(request),279,0,26,305,491,18,0.14790183095355713,0.3705627705627707,0.12818886539816776,0.8916666666666666,0,33,17,0,31,17,0,0,0,0,34,3.8511481496949234
40,instruction,251,0,22,273,418,17,0.1469819902072172,0.37320261437908486,0.13428571428571429,0.8958333333333333,0,24,16,0,23,15,0,0,0,0,25,-1.0
32,requests,266,0,23,289,459,19,0.12481860712176113,0.3785752259436472,0.11740481740481745,0.9444444444444444,0,24,17,0,22,17,0,0,0,0,26,-1.0
33,requests,271,0,21,292,465,17,0.19632462771903791,0.3794739851343626,0.10496632996632996,0.9607843137254901,0,29,18,0,21,18,0,0,0,0,30,-1.0
30,requests,259,0,22,281,442,18,0.2075452217053322,0.3931354359925789,0.10899908172635445,0.9791666666666667,0,27,17,0,24,17,0,0,0,0,28,-1.0
31,instruction,241,0,20,261,406,18,0.22641627922301008,0.3959815546772069,0.11446725317693059,0.9777777777777779,0,24,16,0,22,15,0,0,0,0,25,-1.0
36,instruction,226,0,17,243,372,18,0.20594138218612015,0.3784922394678492,0.11374458874458873,0.9487179487179487,0,23,15,0,16,14,0,0,0,0,24,-1.0
37,instruction,238,0,19,257,397,17,0.20592178862271546,0.3747967479674797,0.10833333333333332,0.9487179487179487,0,24,16,0,25,16,0,0,0,0,25,-1.0
34,instruction,238,0,19,257,406,17,0.16571755689274606,0.3804642166344294,0.11089015151515151,0.9555555555555555,0,24,16,0,18,16,0,0,0,0,25,-1.0
35,commissives,268,0,21,289,451,17,0.21478475280190457,0.3758220502901354,0.10407196969696969,0.9555555555555555,0,28,19,0,29,19,0,0,0,0,29,-1.0
38,requests,267,0,23,290,453,17,0.1319011078297195,0.3731431966726085,0.11515151515151516,0.9374999999999999,0,26,19,0,27,19,0,0,0,0,27,-1.0
39,instruction,222,0,18,240,362,18,0.18774454030455348,0.3686350686350686,0.12506546950991396,0.9166666666666666,0,22,15,0,22,12,0,0,0,0,24,-1.0
